date,continent,country,total_cases,new_cases,total_deaths,new_deaths,total_tests,total_vaccinations,people_vaccinated,hosp_patients,population,median_age,gdp_per_capita,case_fatality_rate
05/20/2022,Europe,Uk,2008187.0,8547,133851,55,87179319,97725911,79850340,37515,986163478,27.80775621,60080.66106,6.665265734714944
04/06/2022,Europe,Russia,1659066.0,234,348984,830,68024972,62098447,48958658,62074,1227661313,22.61631203,13291.52592,21.03496786746278
08/02/2020,Europe,Russia,2148815.0,1548,131827,202,99317124,28485259,73602837,72690,170621956,49.59036569,61106.56972,6.134869683988617
01/26/2021,Europe,Russia,7355740.0,7480,301407,782,55209971,19580993,20591173,64947,1138367117,42.84959954,67316.91426,4.097575498862113
10/22/2020,Europe,Usa,4506259.0,4213,370635,620,19162488,53658557,76018795,28170,144792630,20.11114389,16235.65806,8.224893420462518
04/01/2021,North America,Japan,7473915.0,1673,317231,627,99851031,16619154,40050315,46857,546048760,26.70939754,58986.74439,4.244509069209377
10/29/2020,North America,Usa,7658426.0,6708,435497,603,28133051,75677341,32363541,49744,837823586,40.10372724,30244.34521,5.6865079064549295
12/28/2022,South America,Usa,6404003.0,7982,51482,137,53153025,64364431,49035765,96699,430319784,31.95656339,55425.71131,0.8039034335243129
01/01/2020,Europe,Italy,4135314.0,2100,448073,421,1419351,35188183,18332498,77621,1096337789,44.95527689,29110.29233,10.8352836084515
11/11/2021,North America,Usa,910681.0,3748,122989,814,4918970,95049612,49431419,92780,248105556,35.14582335,5857.296313,13.505168110458
10/04/2022,Europe,Italy,1607618.0,3173,410616,56,3727713,6805060,63761118,5327,20325319,39.60954259,50175.97381,25.5418886825104
07/22/2022,Europe,Brazil,3896830.0,1815,302259,561,42538710,43731703,63156630,61246,509160902,37.91112193,11397.51615,7.756535440345101
06/15/2022,Europe,Italy,4336787.0,3841,276393,70,59524339,36321765,62645577,82675,1387853480,39.14506702,64964.73116,6.373220543227048
08/21/2020,North America,Russia,2755423.0,8016,244255,910,33735548,27598238,1656978,91411,507009279,26.90296561,29824.49353,8.864519168200308
01/13/2022,North America,Usa,71295.0,7011,440041,913,62930193,85009204,61450201,33264,970303465,31.19868318,6658.010206,617.211585665194
07/04/2020,Asia,Russia,9132582.0,4493,110361,593,96549156,50245264,15083795,78596,308137716,21.51887759,16765.12102,1.2084315257174805
03/24/2021,Europe,Russia,7613287.0,674,286744,371,99020260,88266032,9905013,15656,1080345503,37.62909544,60513.71561,3.7663626762001745
12/30/2022,South America,India,3445376.0,8088,299850,616,21826461,56359088,59953454,18805,138857248,33.77775386,23154.8974,8.702968848682989
05/03/2021,North America,Germany,5251035.0,8578,281366,599,29484553,18954434,34547915,99902,849322793,42.82148447,60086.63165,5.3582960311633805
12/08/2020,Europe,Brazil,3612600.0,2158,361185,513,16617198,14110617,16945496,28855,74982217,26.19147394,12887.78495,9.997923932901513
09/14/2022,Europe,Usa,825816.0,2661,366648,871,97908234,57592844,49886009,4127,1304003993,33.10436348,33307.05053,44.398267895027466
12/09/2022,Europe,Russia,8763313.0,2064,41139,83,26395560,67940517,1019925,61722,186514297,25.42236299,61599.90493,0.46944574500534214
10/14/2022,Asia,Germany,2026793.0,3253,114919,993,51585473,62739605,58334022,38319,262480946,38.41937676,4339.93343,5.669991952804257
07/19/2022,Europe,Germany,554594.0,4979,247677,42,86189770,10067284,5482177,69126,538666412,45.4409077,21995.12561,44.65915606732132
11/30/2021,Asia,France,8536326.0,7703,303446,665,82255360,55791516,50803807,12973,607928089,42.96329745,63779.75967,3.5547611466572384
02/07/2022,Europe,France,3504473.0,8931,225756,838,67832017,97452588,277460,82381,176203948,48.32593918,42160.31661,6.44193863100101
10/21/2021,North America,Italy,7299695.0,1401,349982,933,28779554,37841062,47145222,48087,52956056,49.15177346,50420.01704,4.7944742896792265
12/19/2020,Europe,Brazil,2204664.0,3259,461375,605,3447010,8528580,63401714,57711,625233724,43.16101603,59106.86226,20.92722519168454
12/12/2022,Europe,Canada,4341747.0,3923,139718,809,49216310,85885645,14785428,27281,422571463,28.60418256,37128.15341,3.2180133941475635
12/26/2022,Europe,Germany,9907771.0,4214,144615,132,73602786,68171331,51372423,16549,640932533,26.57784132,59330.24717,1.4596118541698229
06/11/2021,Asia,Brazil,686976.0,3227,225568,394,19347611,9283680,47451000,61426,475436439,33.42647104,45074.75538,32.834917085895285
03/18/2022,Europe,Japan,2472189.0,2745,153857,64,66545334,63773075,28386395,27623,995575768,49.81651084,48309.88109,6.223512846307463
05/09/2022,North America,Uk,8506404.0,6091,340497,289,3333951,28231651,11803189,89616,939738144,32.38004062,11546.95741,4.002831278646065
11/19/2021,South America,Canada,1241082.0,3866,424622,375,61715580,12023020,50033822,4697,1071194687,25.97205232,65792.29922,34.21385532946252
12/30/2022,Europe,India,5184502.0,5818,351136,768,67421280,65580739,47162227,15730,406605274,48.33028633,55929.82018,6.772800936329082
08/02/2022,Europe,Italy,6561000.0,2222,313572,466,50470628,49662087,41458136,28245,61982913,31.57753933,18539.52373,4.7793324188385915
11/23/2022,Europe,Russia,6671458.0,2792,23777,897,74239207,70254387,11307379,44134,1120732040,40.72696662,41019.63198,0.35639885614209066
03/08/2022,Europe,Japan,4892306.0,9889,57939,212,13604581,26038055,31262071,31313,938217206,43.64458936,26976.14744,1.184288145508478
04/18/2021,Europe,Russia,3674515.0,4063,446242,147,22613831,16993144,19253284,84093,719419897,45.29467706,46567.73792,12.144242165292562
08/26/2021,Europe,Canada,1579159.0,1524,348594,572,72034055,79412080,33447548,65573,314203794,44.63841161,69568.53218,22.074661259569176
11/29/2020,North America,France,9295925.0,8224,422769,470,13971740,96508451,76822437,53595,4787005,45.08740589,4156.501403,4.547895986682337
09/05/2021,North America,Japan,4515488.0,6198,23548,148,65448994,10230661,45986482,29908,62745454,40.02960283,66724.13102,0.5214940223515154
06/12/2020,South America,Brazil,6041495.0,4025,456437,87,12810213,85240055,44784459,67557,55453203,32.11493208,5995.001918,7.555033977517154
12/12/2020,Europe,Uk,9056842.0,2566,430481,323,49193004,22596349,47698980,39648,31107256,40.01860562,32792.75987,4.753102681928204
04/30/2021,South America,Uk,8767088.0,2803,125549,894,34380197,28050645,26589284,37289,479905771,45.10203002,34265.53484,1.4320490452474073
12/08/2020,North America,Japan,6324167.0,3709,433917,395,17685867,38774853,33586718,62710,1375396142,30.51927394,19541.98737,6.8612514501909905
11/11/2020,Europe,Brazil,791971.0,6155,444503,789,76892221,24105705,47142077,8839,383744205,28.89523971,40102.25074,56.12617128657489
10/09/2020,Europe,Canada,501157.0,719,137799,403,22825162,56596808,56316561,96541,1083412963,30.31121651,58543.5261,27.496173853702533
03/05/2022,Europe,Brazil,4378727.0,6516,241532,81,97381944,9817103,343045,68838,845677509,36.53850188,21283.3905,5.516032399370867
12/29/2022,South America,Canada,4124499.0,4579,181789,640,66872281,56659430,60109962,8511,281235664,21.57331624,5857.940698,4.407541376540521
05/20/2022,Asia,Usa,5946594.0,972,425643,285,90589785,16913581,12961398,86527,542647697,43.36912457,44627.57534,7.157761232732553
04/06/2020,Europe,Uk,5106799.0,3718,147764,381,17768607,62415546,9611117,75450,1386718578,24.16555875,52870.41391,2.8934759327711936
09/25/2021,North America,Germany,4327576.0,7395,31625,864,50096425,74861349,15379063,9948,282155920,23.9851597,66862.08768,0.7307786160196841
02/09/2020,Asia,Canada,4962140.0,4402,287062,791,23613300,65367776,13049116,44638,1330033074,25.92977418,12007.20063,5.785044355862592
03/02/2020,Europe,India,2799487.0,4552,434352,269,67696933,9271569,73785709,93890,497023680,37.30782305,63193.83074,15.515414074078574
02/15/2022,Europe,Uk,2904941.0,2207,376970,291,87834141,56570379,44306296,5873,575033930,28.56705127,34266.51993,12.976855640097337
09/02/2021,North America,Italy,7983441.0,4426,114881,452,56531628,59393845,4496050,31461,657384489,31.04270987,17267.31835,1.4389910315614534
03/28/2022,North America,Italy,5320385.0,6919,445625,714,69425002,28914687,66912253,73034,169642831,47.94947333,67429.64444,8.375803630752285
11/17/2020,Asia,Russia,2100021.0,8835,277721,23,49634572,90135040,49068438,89092,294567844,45.4160654,17451.61967,13.224677277036752
07/29/2021,North America,Canada,9749436.0,8386,347299,955,40141674,84204942,69714438,98142,1244687792,45.56571599,51607.64882,3.5622470879341126
02/10/2022,Europe,Brazil,6928040.0,8680,111776,862,29876646,20778094,43578239,27091,441904795,37.329255,55157.18771,1.6133856040092147
05/06/2020,Europe,Italy,618467.0,2204,361390,310,67659530,23574490,22443831,71171,634903112,45.99398442,30705.81462,58.43319045316888
09/23/2020,North America,Usa,5333152.0,5345,233996,460,71092891,82362831,44103756,52999,868781494,43.35697476,48608.95429,4.387574177522035
01/20/2022,North America,Germany,7328141.0,3276,257831,207,41231294,58314516,2212669,33532,1381017274,48.59710409,40500.91818,3.5183684375068656
05/06/2020,Europe,India,5072148.0,1102,212803,791,65317731,13702784,24177225,22690,1008930119,21.93105215,14250.25992,4.1955203199906625
08/24/2020,Asia,Usa,1707923.0,5243,158761,716,93442435,91036764,72980963,17036,1080729063,20.86181401,53432.26387,9.295559577334576
06/03/2022,South America,Uk,5134207.0,6614,142226,663,41902563,24084930,51831054,45040,196901890,25.25089822,65033.11399,2.7701648959615377
04/13/2020,Europe,Brazil,8516999.0,9433,497873,437,45828857,12825995,61611828,56196,835477686,47.87254462,34716.02578,5.845638821843234
01/15/2020,Europe,Russia,6730886.0,8707,357092,537,71892833,34473851,66227114,47911,106070647,38.16695318,69607.40753,5.305274818203725
02/11/2022,South America,Usa,9405634.0,5223,21341,705,28302216,6628251,56908322,44562,60974339,32.78337553,30529.60663,0.22689592216750087
07/18/2022,North America,Canada,5853584.0,8584,359698,335,69169281,32951846,17294319,10321,563575738,35.38133184,34101.82372,6.144919078636268
02/10/2022,Europe,India,8170528.0,630,205753,421,41352983,10492836,49096973,29152,46235701,44.88813765,47498.92846,2.518233827728147
04/30/2021,Asia,Germany,4301754.0,9171,369942,749,7795087,61657758,63979696,85884,932090454,47.87329987,13818.13995,8.599794409443218
10/24/2022,Asia,Canada,2269042.0,6683,308474,320,52741007,35001017,34776754,86531,1343009096,41.89096503,63234.27469,13.594900402901313
11/29/2020,South America,France,1983509.0,277,249141,496,21588590,28570592,49610368,54911,565867843,42.79543499,56287.823,12.560618580505558
10/05/2020,Europe,France,7740141.0,232,349903,586,85719840,51168608,1696380,90298,1299566561,29.61134132,61196.79276,4.52062824178526
05/05/2021,Europe,Canada,116381.0,9744,199488,946,65091055,92654335,26332840,145,187142950,34.01105586,43059.54199,171.4094225002363
02/24/2020,Europe,Japan,1521701.0,5690,256139,162,52775015,21038318,22962836,70637,1396511505,46.5563058,61978.60932,16.832413200753628
06/26/2020,Europe,Italy,6105525.0,7659,348951,810,97392988,52438119,61247757,4247,619058913,43.5780233,47918.10162,5.715331605390199
02/23/2022,Europe,Russia,9587994.0,25,295457,540,99212831,3552138,76229747,75114,815851448,40.52812755,36297.70209,3.0815309229438403
10/01/2022,Asia,India,3438618.0,7468,309044,164,31228450,31646748,6082134,69724,225344929,21.95740508,65293.56547,8.987447864229175
12/18/2020,South America,Japan,7913697.0,6410,78840,848,36094497,80441432,52208522,97310,985814466,21.18521658,31340.66405,0.9962473923376141
03/09/2020,North America,Canada,2457184.0,8652,165767,697,94432407,33557900,79019639,63289,412502041,23.91232829,35539.32003,6.746218435412245
05/09/2022,Europe,Usa,4103022.0,3764,161297,565,14990214,57783858,22759251,43547,1012492066,37.44173298,12698.51743,3.9311756066626016
11/07/2022,North America,Italy,1418175.0,6599,348216,294,18804307,62009707,22903319,2696,67380648,36.09160542,66388.47168,24.553810354857475
01/18/2022,North America,Italy,3806688.0,5102,358511,41,31696058,7753653,57773942,62041,1188252586,48.2807248,16252.64378,9.417924452962785
01/17/2020,Europe,India,7265795.0,7006,49156,923,59911590,49952914,48990296,19713,1089185898,40.8427892,14897.69877,0.6765398693467128
05/10/2022,Europe,India,3772962.0,3483,208281,284,12490289,19665209,1813028,44549,1238393882,28.81917852,7982.427692,5.520357745453042
06/26/2021,North America,Italy,4041776.0,1994,87453,938,3732622,67174947,29139797,43548,1053242114,24.84488881,32281.80213,2.163727034848047
02/15/2021,South America,Japan,2727423.0,8682,158901,386,47467955,76780315,34808215,52633,899595748,45.48599718,19879.40394,5.826048984700942
11/19/2021,Europe,Canada,5709840.0,1072,474124,137,91672443,93084546,46539275,96411,753768011,33.78872311,52113.88904,8.303630224314515
09/10/2020,Europe,Canada,5130397.0,6707,25938,186,48861516,92120569,51731380,90886,104206382,39.60408492,22218.99179,0.5055749096999707
04/12/2020,Europe,Italy,3451356.0,215,59164,909,76214551,11326949,11758419,4641,510147094,36.9543082,50733.14806,1.7142247858522852
04/17/2021,Asia,India,9520173.0,7605,447746,715,13596880,29505636,38134087,71095,338596368,23.22369038,14521.31471,4.703128819192677
09/03/2022,South America,India,3444084.0,9915,199271,430,36643118,47988842,67994909,99564,826662223,21.71175151,16867.64319,5.785892562434598
10/24/2020,South America,Uk,2927109.0,9784,60282,553,955227,56091480,54530670,11631,3243645,31.31054569,56626.01707,2.0594381691969788
02/21/2020,Europe,Japan,6979451.0,2606,309945,861,12833377,21547944,41498459,35816,1026528336,30.84650893,26605.45508,4.440822064658094
01/15/2020,Asia,India,8519981.0,8350,402681,415,61042997,34763042,27404774,2023,88269646,40.21394339,8712.404317,4.726313356802087
10/02/2020,Europe,Canada,7778484.0,4781,265470,799,30692270,27759964,45443216,25656,312253529,38.96601227,67336.86255,3.4128758251607896
07/02/2021,Europe,Russia,8503902.0,3313,396875,425,37627908,40268392,50873075,86190,327202924,49.06822785,13240.05879,4.666975230899886
05/18/2020,Asia,Russia,6214624.0,9968,453505,415,45965380,83121884,47448049,87253,741726657,45.74298508,11363.60119,7.297384363076512
07/13/2022,South America,Japan,4842611.0,7763,158666,25,88715056,11680331,79364241,34842,971520640,34.89747577,25728.36237,3.276455614543477
06/18/2020,North America,France,6357182.0,5939,115819,370,31335729,29295842,10605564,98086,1313824157,35.00076058,7598.730077,1.821860692363377
04/06/2021,North America,Russia,4335868.0,2295,266907,384,41814714,81975891,13151982,55189,262475807,40.22387687,11737.52994,6.155791643103526
10/23/2022,Asia,Japan,9814996.0,5685,481873,55,10307743,91632592,40068699,45923,673773917,23.42271748,59404.67723,4.909558801654122
07/07/2022,Asia,Canada,2215167.0,1696,141900,252,69561414,20961268,49959739,35080,711463977,49.99671694,12833.97304,6.405837573419973
04/27/2022,North America,Germany,3886402.0,1946,309732,633,69191416,6037240,48203586,3474,67354243,35.56424304,8688.450143,7.969633609698637
11/10/2020,North America,Brazil,6545535.0,2783,273365,105,99159664,83527422,66687602,79707,791860137,47.29714622,61717.07004,4.1763583878170385
03/15/2022,Europe,Italy,6842385.0,3644,404427,129,64631508,51708771,55905806,3260,178569375,49.02069004,31621.95906,5.910614500645608
06/03/2020,Asia,Brazil,9078552.0,5241,13569,848,98983817,97352649,15480079,60218,691186811,37.4492822,11844.24296,0.14946216092610365
05/16/2020,Europe,Russia,688105.0,6420,227966,669,99030932,78629585,60013077,49109,1053320738,23.10045943,41124.7027,33.129536916604295
07/10/2022,Asia,Uk,1989173.0,7557,37860,375,30121919,46444701,1852021,5618,1077282112,37.20037425,3863.902951,1.9033035336795745
10/14/2021,Europe,Japan,3080761.0,2645,202630,742,31226096,37847367,11320176,45765,1196709394,37.92927311,30489.39627,6.577271005443136
09/17/2022,Europe,India,1414466.0,6589,307481,966,17956858,4722408,50572382,34118,605906403,43.6757941,41731.65402,21.7383097225384
06/12/2022,Europe,India,445101.0,6353,445527,307,72491726,45973362,15325598,9285,431570444,21.44687801,67041.28209,100.0957086144493
09/26/2022,Europe,Canada,8106609.0,1932,144587,90,66994650,58625100,69381962,57083,26802714,33.98946102,23526.0687,1.7835694308187309
07/12/2020,North America,Japan,7413023.0,1757,71695,392,15234162,84196062,61470806,73677,92050221,47.68310775,53788.52566,0.9671492992804689
06/26/2022,North America,Germany,7613269.0,5085,253078,533,11031140,85187192,42476424,28352,507247629,49.73897236,10156.28716,3.3241699459194205
09/06/2020,Europe,Germany,1105534.0,5637,242599,801,16211635,40105413,3347891,44056,1020059223,25.74148036,30917.18215,21.944055994659596
05/26/2020,North America,Germany,9972201.0,1116,368893,109,77129441,89795893,13074383,63045,254490402,46.11796978,16396.29636,3.6992134434514505
11/21/2020,Europe,Japan,9613273.0,492,480443,560,68844305,23808507,31006525,23707,691256778,24.38751685,34980.28068,4.99770473594165
07/15/2022,South America,Russia,4353127.0,8811,155976,640,51585524,7405396,45820473,22161,628706467,45.23523304,29788.99826,3.5830794736749008
04/13/2020,Asia,Brazil,7315360.0,7888,191007,584,96760691,61223781,14902636,67390,990987449,28.31833182,68605.16845,2.6110403315762998
